----------Northern Regional Power Committee----------,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,State,Regional_Group,Source_File,Master_Dataset_Created,Total_Records,Region
IGSTPS-JHAJJAR,13-08-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,14-08-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,15-08-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,16-08-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
IGSTPS-JHAJJAR,17-08-2025,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,1411.2,Haryana,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,11-08-2025,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,12-08-2025,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,13-08-2025,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,14-08-2025,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,15-08-2025,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,16-08-2025,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOLDAM HEP,17-08-2025,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,871.2,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,11-08-2025,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,180,270,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,396,396,396,396,396,396,396,396,380,380,380,396,396,396,396,382,380,380,380,380,380,Uttarakhand,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,12-08-2025,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,182,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,180,270,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,396,396,396,396,396,396,396,396,380,380,380,396,396,396,396,380,380,380,380,380,380,Uttarakhand,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,13-08-2025,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,270,270,270,270,270,180,180,180,180,180,180,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,180,270,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,396,396,396,396,396,396,396,396,380,380,380,396,396,396,396,380,380,380,380,380,380,Uttarakhand,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,14-08-2025,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,180,180,180,180,180,180,180,180,180,180,180,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,180,270,360,360,360,360,360,360,360,360,360,360,360,360,360,396,396,396,396,396,396,396,396,380,380,380,396,396,396,396,380,380,380,380,380,380,Uttarakhand,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,15-08-2025,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,360,360,360,360,360,360,360,360,360,360,360,396,396,396,396,396,396,396,396,380,380,380,396,396,396,396,380,380,380,380,380,380,Uttarakhand,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,16-08-2025,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,180,270,360,360,360,360,360,360,360,360,360,360,360,360,360,396,396,396,396,396,396,396,396,390,390,390,396,396,396,396,390,390,390,390,390,390,Uttarakhand,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KOTESHWAR,17-08-2025,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,182,180,180,180,180,180,180,180,180,180,270,400,400,400,400,400,400,400,400,380,380,380,400,400,400,400,380,380,380,380,380,380,Uttarakhand,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KISHANGANGA HEP,11-08-2025,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,217.36,217.36,217.36,217.36,326.04,336,336,336,336,336,336,336,336,326.04,326.04,326.04,336,336,336,336,326.04,326.04,326.04,326.04,326.04,326.04,Jammu & Kashmir,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KISHANGANGA HEP,12-08-2025,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,217.36,326.04,326.04,336,336,336,336,336,336,336,336,326.04,326.04,326.04,336,336,336,336,326.04,326.04,326.04,326.04,326.04,326.04,Jammu & Kashmir,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KISHANGANGA HEP,13-08-2025,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.68,108.68,217.36,217.36,217.36,326.04,326.04,336,336,336,336,336,336,336,336,326.04,326.04,326.04,336,336,336,336,326.04,326.04,326.04,326.04,326.04,326.04,Jammu & Kashmir,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KISHANGANGA HEP,14-08-2025,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,108.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.68,108.68,108.68,108.68,108.68,217.36,217.36,217.36,217.36,326.04,326.04,336,336,336,336,336,336,336,336,326.04,326.04,326.04,336,336,336,336,326.04,326.04,326.04,326.04,326.04,326.04,Jammu & Kashmir,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KISHANGANGA HEP,15-08-2025,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,326.04,217.36,217.36,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,217.36,217.36,326.04,336,336,336,336,336,336,336,336,326.04,326.04,326.04,336,336,336,336,326.04,326.04,326.04,326.04,326.04,326.04,Jammu & Kashmir,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KISHANGANGA HEP,16-08-2025,326.04,326.04,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.68,108.68,217.36,217.36,326.04,326.04,326.04,326.04,326.04,326.04,326.04,336,336,336,336,336,336,336,336,326.04,326.04,326.04,336,336,336,336,326.04,326.04,326.04,326.04,326.04,326.04,Jammu & Kashmir,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KISHANGANGA HEP,17-08-2025,326.04,326.04,326.04,326.04,326.04,326.04,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,108.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.68,108.68,217.36,217.36,326.04,326.04,326.04,326.04,326.04,326.04,326.04,336,336,336,336,336,336,336,336,326.04,326.04,326.04,336,336,336,336,326.04,326.04,326.04,326.04,326.04,326.04,Jammu & Kashmir,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KARCHAM WANGTOO,11-08-2025,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KARCHAM WANGTOO,12-08-2025,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KARCHAM WANGTOO,13-08-2025,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,543.38,0,0,0,0,0,0,0,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
KARCHAM WANGTOO,14-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.1,203.1,203.1,203.1,203.1,203.1,203.1,203.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
